房间数,租赁,区域,房名,链接,面积,楼层,朝向,车位,洗衣机,空调,电视,冰箱,热水器,床,暖气,宽带,天然气,租金 (元/月),经度(E),纬度(W),平均租金,最近地铁站,最近公交站,500m内医院数量,500m内教育设施数量,500m内购物中心数
4,0,4,盛龙广场,https://xa.lianjia.com/zufang/XA1653261664839008256.html,22,3,1,0,0,0,0,1,0,0,0,0,0,950,108.952856,34.305455,43.18,656['大明宫西'],84['266路公交'],2,5,5
4,0,5,长江丰泽园,https://xa.lianjia.com/zufang/XA1653271660276482048.html,18,1,7,0,0,0,0,1,0,0,0,0,0,850,108.945018,34.208737,47.22,909['会展中心'],141['杨家村'],7,11,0
4,0,5,旭景碧泽园,https://xa.lianjia.com/zufang/XA1653273020627681280.html,15,2,7,0,0,0,0,1,0,0,0,0,0,700,108.881112,34.25206,46.67,732['汉城南路'],247['丈八北路大寨路口'],4,4,2
5,0,5,中航华府,https://xa.lianjia.com/zufang/XA1654067358379016192.html,18,2,5,0,0,0,0,1,1,0,0,0,1,750,108.862332,34.249629,41.67,935['鱼化寨'],178['阿房路大寨路口'],1,10,0
5,0,5,金辉高新云璟,https://xa.lianjia.com/zufang/XA1654075882089742336.html,20,3,4,0,0,0,0,1,1,0,0,0,1,850,108.872583,34.246542,42.5,746['丈八北路'],485['外事学院北校区'],0,1,0
5,0,5,江林新城C区,https://xa.lianjia.com/zufang/XA1654128515743744000.html,28,3,5,0,0,0,0,1,1,0,0,0,0,999,108.915619,34.196195,35.68,950['电子城'],105['长沣路金石路口'],0,0,0
3,0,5,中环国际城（南区）,https://xa.lianjia.com/zufang/XA1654335168808222720.html,18,2,4,2,0,0,0,1,1,0,0,0,1,850,108.939582,34.19125,47.22,nan,214['城南公交枢纽站'],0,1,1
4,0,5,陕西高速集团西宝分公司住宅区,https://xa.lianjia.com/zufang/XA1654344095440568320.html,30,3,5,2,0,0,0,1,1,0,0,0,1,1540,108.908469,34.230375,51.33,263['甘家寨'],233['高新路科技二路口'],1,12,2
5,0,4,安诚御花苑A区,https://xa.lianjia.com/zufang/XA1654353176557518848.html,20,1,5,1,0,0,0,0,1,0,0,0,0,950,109.004083,34.318413,47.5,800['堡子村'],"300['浐灞大道西口', '辛家庙立交', '辛家庙立交', '辛家庙立交', '辛家庙立交']",0,1,0
3,0,1,大华东坊陕棉十一厂家属院,https://xa.lianjia.com/zufang/XA1654405866679435264.html,20,2,5,0,0,0,0,1,1,0,0,1,1,750,108.984778,34.289667,37.5,783['含元殿'],497['含元路建华路口'],3,3,1
4,0,5,雁招小区,https://xa.lianjia.com/zufang/XA1654717541177622528.html,18,2,5,0,0,0,0,1,1,0,0,0,1,900,108.953845,34.21359,50,576['纬一街'],187['政法大学'],6,31,1
4,0,5,天朗蓝湖树,https://xa.lianjia.com/zufang/XA1655602483004702720.html,22,1,5,0,0,0,0,1,0,0,0,0,0,1400,108.876853,34.241495,63.64,332['丈八北路'],216['丈八北路科技路口'],3,17,0
1,1,4,九如御,https://xa.lianjia.com/zufang/XA1655889842174689280.html,60,3,5,0,0,0,0,0,0,0,0,0,1,2500,108.961546,34.358601,41.67,677['运动公园'],131['开元路凤城十路口'],6,13,1
5,0,4,雅荷电信花园,https://xa.lianjia.com/zufang/XA1655912827371651072.html,18,3,5,0,0,1,0,1,1,1,0,1,1,600,108.955904,34.321209,33.33,365['市图书馆'],207['雅荷花园'],2,11,0
3,0,3,天朗大兴郡,https://xa.lianjia.com/zufang/XA1655963636071399424.html,30,1,5,1,0,0,0,1,1,1,0,0,0,920,108.904493,34.293076,30.67,433['小白杨'],138['白家口'],1,1,0
4,0,3,浩林方里,https://xa.lianjia.com/zufang/XA1656140707468935168.html,25,3,5,2,0,0,0,1,1,0,0,0,0,1016,108.926869,34.288916,40.64,612['大白杨'],256['丰禾路东口'],4,6,4
4,0,3,浩林方里,https://xa.lianjia.com/zufang/XA1656143811010625536.html,20,3,5,2,0,0,0,1,1,0,0,0,0,878,108.926869,34.288916,43.9,612['大白杨'],256['丰禾路东口'],4,6,4
4,0,3,龙湖水晶郦城,https://xa.lianjia.com/zufang/XA1656148981425635328.html,25,3,5,2,0,0,0,1,1,0,0,0,0,1292,108.923058,34.295176,51.68,529['红庙坡'],128['大白杨南路中段'],4,1,0
4,0,3,天朗大兴郡,https://xa.lianjia.com/zufang/XA1656152814709112832.html,20,1,5,2,0,0,0,1,1,0,0,0,0,970,108.904493,34.293076,48.5,433['小白杨'],138['白家口'],1,1,0
4,0,3,御笔华章小区,https://xa.lianjia.com/zufang/XA1656159725839974400.html,25,2,5,2,0,0,0,1,1,0,0,0,0,924,108.919571,34.264681,36.96,815['大唐西市'],210['西稍门'],8,4,1
1,1,3,尚邦25时区,https://xa.lianjia.com/zufang/XA1656162781759537152.html,45,3,5,1,0,0,0,0,0,0,0,0,0,2285,108.928829,34.267328,50.78,243['安定门'],282['西安市第一中学'],8,16,0
1,1,3,龙湖MOCO国际,https://xa.lianjia.com/zufang/XA1656165890909011968.html,50,2,5,2,0,0,0,0,0,0,0,0,1,2380,108.925536,34.290966,47.6,467['大白杨'],294['红庙坡'],6,4,3
2,1,4,海荣盐东小区,https://xa.lianjia.com/zufang/XA1656168169733095424.html,85,2,5,0,0,0,0,0,0,0,0,0,0,2800,108.941441,34.348338,32.94,209['文景路'],243['文景路凤城八路口'],2,2,4
4,0,4,薛家寨社区,https://xa.lianjia.com/zufang/XA1656188541790584832.html,15,3,6,1,0,0,0,1,0,0,0,0,0,750,108.957817,34.357736,50,400['运动公园'],"300['未央路凤城十路口', '未央路凤城十路口', '开元路凤城十路口', '开元路红旗路口']",3,12,2
5,0,3,浩林方里,https://xa.lianjia.com/zufang/XA1656208724307476480.html,20,3,5,0,0,0,0,1,1,0,0,1,0,828,108.926869,34.288916,41.4,612['大白杨'],256['丰禾路东口'],4,6,4
5,0,4,百花园,https://xa.lianjia.com/zufang/XA1656291114337959936.html,10,2,5,1,0,0,0,1,1,0,0,1,1,750,108.977051,34.331402,75,200['百花村'],300['百花村'],0,6,0
4,0,4,启航佳苑,https://xa.lianjia.com/zufang/XA1656292488333230080.html,22,1,5,1,0,1,0,1,1,1,0,0,0,750,108.820721,34.308114,34.09,206['后卫寨'],265['后卫寨地铁站'],0,7,0
5,0,4,电信小区(未央),https://xa.lianjia.com/zufang/XA1656505864896380928.html,22,1,4,1,0,0,0,1,1,0,0,0,1,900,108.951819,34.321113,40.91,357['市图书馆'],170['雅荷花园'],0,10,0
4,0,4,电信小区(未央),https://xa.lianjia.com/zufang/XA1656511711760351232.html,18,1,1,1,0,0,0,1,1,0,0,0,1,900,108.951819,34.321113,50,357['市图书馆'],170['雅荷花园'],0,10,0
4,0,4,电信小区(未央),https://xa.lianjia.com/zufang/XA1656511712074924032.html,26,1,5,1,0,0,0,1,0,0,0,0,1,1300,108.951819,34.321113,50,357['市图书馆'],170['雅荷花园'],0,10,0
4,0,4,电信小区(未央),https://xa.lianjia.com/zufang/XA1656511713752645632.html,25,1,5,1,0,0,0,1,1,0,0,0,1,950,108.951819,34.321113,38,357['市图书馆'],170['雅荷花园'],0,10,0
5,0,4,安诚御花苑A区,https://xa.lianjia.com/zufang/XA1656515921532944384.html,18,3,5,1,0,0,0,1,1,0,0,0,0,950,109.004083,34.318413,52.78,800['堡子村'],"300['浐灞大道西口', '辛家庙立交', '辛家庙立交', '辛家庙立交', '辛家庙立交']",0,1,0
2,1,4,凤城庭院,https://xa.lianjia.com/zufang/XA1656525367281713152.html,80,2,5,0,0,0,0,0,0,0,0,0,1,2600,108.962101,34.342835,32.5,700['市中医医院'],100['开元路凤城七路口'],1,5,0
4,0,1,东岸阳光,https://xa.lianjia.com/zufang/XA1656556430221639680.html,20,2,5,2,0,0,0,1,1,0,0,0,0,694,109.000395,34.298219,34.7,207['石家街'],123['石家街'],0,1,0
4,0,1,钻石星座小区,https://xa.lianjia.com/zufang/XA1656557952804323328.html,20,1,5,2,0,0,0,1,1,0,0,0,0,740,109.004145,34.277559,37,297['通化门'],164['秦风发车场'],2,9,3
4,0,1,雅苑东方,https://xa.lianjia.com/zufang/XA1656598036870070272.html,20,3,5,2,0,0,0,1,1,0,0,0,0,694,109.014034,34.249554,34.7,818['公园南路'],112['建工路公园南路口'],4,7,2
4,0,4,旭景崇盛园,https://xa.lianjia.com/zufang/XA1656638005869281280.html,28,1,5,1,0,0,0,0,0,0,0,0,0,800,108.937928,34.367978,28.57,352['凤城十二路'],162['经开区政务服务中心'],4,2,0
3,1,5,中国铁建万科翡翠国际,https://xa.lianjia.com/zufang/XA1656659881496674304.html,130,1,5,1,0,0,0,0,0,0,0,0,1,6400,109.007774,34.218738,49.23,"700['理工大曲江校区', '理工大曲江校区']",400['小重阳巷南口'],0,2,0
2,1,4,紫薇开元盛景,https://xa.lianjia.com/zufang/XA1656864566967009280.html,110,1,5,2,0,0,0,0,0,0,0,0,0,3600,108.959181,34.338319,32.73,600['凤城五路'],"200['开元路凤城六路口', '开元路凤城五路口']",1,7,1
4,0,1,雅苑东方,https://xa.lianjia.com/zufang/XA1656971340244058112.html,18,3,5,2,0,0,0,1,0,1,0,0,0,644,109.014034,34.249554,35.78,818['公园南路'],112['建工路公园南路口'],4,7,2
4,0,1,钻石星座小区,https://xa.lianjia.com/zufang/XA1657303794641272832.html,20,1,5,2,0,0,0,1,1,0,0,0,0,648,109.004145,34.277559,32.4,297['通化门'],164['秦风发车场'],2,9,3
5,0,5,龙天名俊,https://xa.lianjia.com/zufang/XA1657596781166329856.html,20,3,5,2,0,0,0,1,1,0,0,0,1,1500,108.862472,34.205788,75,633['丈八六路'],161['丈八派出所'],0,2,0
2,0,4,凤鸣华府一期,https://xa.lianjia.com/zufang/XA1657596880634249216.html,15,1,5,0,0,0,0,1,1,0,0,1,0,650,108.968123,34.325157,43.33,200['贞观路'],100['凤城二路贞观路口'],2,4,0
4,0,5,木塔.永和坊,https://xa.lianjia.com/zufang/XA1657597292640731136.html,12,3,7,2,0,0,0,1,1,0,0,1,1,880,108.906505,34.216662,73.33,713['木塔寺'],148['木塔寺东路西口'],0,7,1
5,0,5,紫薇臻品,https://xa.lianjia.com/zufang/XA1657597542986153984.html,20,3,5,2,0,0,0,1,1,1,0,0,1,1000,108.886895,34.244753,50,643['延平门'],185['响塘寨'],3,4,0
5,0,5,中海观园B区,https://xa.lianjia.com/zufang/XA1657597595146518528.html,15,2,3,2,0,1,1,1,1,1,1,1,1,800,108.991612,34.225299,53.33,1000['北池头'],"200['北池头南', '北池头南']",0,8,0
5,0,5,亚美大厦,https://xa.lianjia.com/zufang/XA1657597704022261760.html,20,1,5,2,0,0,0,1,1,1,0,0,1,1450,108.907149,34.239314,72.5,443['科技路'],84['科技路高新二路口'],1,2,2
5,0,5,青松公寓,https://xa.lianjia.com/zufang/XA1657599446134816768.html,23,1,5,2,0,0,0,1,1,0,0,0,1,850,108.932423,34.217487,36.96,nan,180['东仪路电子二路口'],6,6,0
3,0,4,黄陵矿业,https://xa.lianjia.com/zufang/XA1657604955193737216.html,20,1,5,0,0,1,0,1,0,1,0,0,0,688,108.951842,34.323584,34.4,174['市图书馆'],141['未央路凤城二路口'],2,17,1
4,0,5,高科花园,https://xa.lianjia.com/zufang/XA1657620791715430400.html,10,3,3,1,0,0,0,1,0,0,0,0,0,650,108.902429,34.239567,65,675['延平门'],183['科技路高新四路口'],1,5,0
4,0,4,薛家寨社区,https://xa.lianjia.com/zufang/XA1657635189414690816.html,12,2,5,1,0,0,0,1,1,1,0,0,1,800,108.957817,34.357736,66.67,400['运动公园'],"300['未央路凤城十路口', '未央路凤城十路口', '开元路凤城十路口', '开元路红旗路口']",3,12,2
1,1,5,金地未来域,https://xa.lianjia.com/zufang/XA1657661558701948928.html,39.41,3,3,2,0,0,0,0,0,0,0,1,1,1850,108.898465,34.179866,46.94,nan,34['沈家桥二路西沣四路口'],1,6,0
5,0,5,新乐城,https://xa.lianjia.com/zufang/XA1657664403132121088.html,20,2,5,2,0,0,0,1,1,0,0,0,1,950,108.879732,34.250659,47.5,815['丈八北路'],66['丈八北路大寨路口'],4,5,3
4,0,5,保利双水磨小区,https://xa.lianjia.com/zufang/XA1657703695233581056.html,30,1,1,0,0,0,0,1,0,0,0,0,0,1450,108.881445,34.218849,48.33,nan,145['丈八北路科技六路口'],3,8,0
4,0,4,三家庄社区北区,https://xa.lianjia.com/zufang/XA1657723806275338240.html,19,1,3,0,0,0,0,1,0,0,0,1,1,850,108.980268,34.343523,44.74,300['常青路'],"300['太华路常青路口', '谭家村']",0,5,0
2,1,4,红光嘉苑,https://xa.lianjia.com/zufang/XA1657727933982179328.html,90,2,9,2,0,0,0,1,0,0,0,0,1,1957,108.998783,34.358978,21.74,1000['红旗'],"200['北辰路红旗东路口', '红旗东路御井路口', '北辰路红旗东路口']",3,2,0
5,0,4,安诚御花苑A区,https://xa.lianjia.com/zufang/XA1657776900862377984.html,28,3,5,1,0,0,0,1,1,0,0,0,0,950,109.004083,34.318413,33.93,800['堡子村'],"300['浐灞大道西口', '辛家庙立交', '辛家庙立交', '辛家庙立交', '辛家庙立交']",0,1,0
1,1,4,麟凤,https://xa.lianjia.com/zufang/XA1657942962711035904.html,45,3,5,0,0,0,0,0,0,0,0,0,1,2500,108.953401,34.299148,55.56,106['龙首原'],61['龙首村'],0,5,2
4,0,5,高科广场,https://xa.lianjia.com/zufang/XA1657951807680282624.html,20,2,5,2,0,0,0,1,1,0,0,0,1,1500,108.906965,34.248058,75,432['丰庆公园'],196['南二环桃园路口'],4,4,0
4,0,5,高山流水和城,https://xa.lianjia.com/zufang/XA1657953703220477952.html,25,3,5,2,0,0,0,1,1,0,0,0,1,1500,108.901487,34.205361,60,561['省体育馆'],113['高新路丈八东路口'],0,4,0
1,1,4,薛家寨社区,https://xa.lianjia.com/zufang/XA1657955690527850496.html,50,1,5,0,0,0,0,0,0,0,0,0,1,2400,108.957817,34.357736,48,400['运动公园'],"300['未央路凤城十路口', '未央路凤城十路口', '开元路凤城十路口', '开元路红旗路口']",3,12,2
5,0,5,华洲城云顶,https://xa.lianjia.com/zufang/XA1657962980857348096.html,12,3,1,2,0,0,0,1,1,0,0,0,1,830,108.852557,34.248311,69.17,479['鱼化寨'],109['西三环石桥路口'],0,0,0
5,0,5,名城天下,https://xa.lianjia.com/zufang/XA1657976995260137472.html,10,2,5,2,0,0,0,1,1,0,0,1,1,600,108.907764,34.227703,60,231['甘家寨'],210['高新路科技二路口'],1,3,3
5,0,5,茶张馨苑,https://xa.lianjia.com/zufang/XA1657996318301224960.html,18,1,4,2,0,0,1,1,1,0,1,0,1,1000,108.879037,34.216185,55.56,nan,158['丈八北路科技六路口'],2,2,0
3,0,1,八府庄园小区,https://xa.lianjia.com/zufang/XA1658016725452455936.html,23,1,5,1,0,0,0,1,1,0,0,0,0,800,108.986799,34.296487,34.78,860['含元殿'],35['含元北路八府庄二坊口'],1,9,0
4,0,3,大唐西市千和郡,https://xa.lianjia.com/zufang/XA1658020054358294528.html,20,2,5,2,0,0,0,1,1,0,0,0,0,786,108.943242,34.29112,39.3,nan,190['振华路西口'],0,28,0
4,0,3,建大洋房,https://xa.lianjia.com/zufang/XA1658024480850575360.html,20,2,5,2,0,0,0,1,1,0,0,0,0,602,108.902467,34.256007,30.1,601['丰庆公园'],174['丰登南路(军械厂)'],0,3,0
4,0,3,蔚蓝花城七色镇B区,https://xa.lianjia.com/zufang/XA1658027060569833472.html,25,1,5,2,0,0,0,1,1,0,0,0,0,832,108.923348,34.287927,33.28,388['大白杨'],160['人民大厦公寓'],3,0,3
3,0,5,黄渠头小区,https://xa.lianjia.com/zufang/XA1658027800939986944.html,15,1,5,2,0,0,0,1,1,0,0,0,1,1050,109.015446,34.217339,70,"600['雁翔路', '黄渠头', '黄渠头']","200['黄渠头村', '黄渠头村']",0,8,1
3,0,5,黄渠头小区,https://xa.lianjia.com/zufang/XA1658031286196895744.html,20,1,5,2,0,0,0,1,1,0,0,0,1,1000,109.015446,34.217339,50,"600['雁翔路', '黄渠头', '黄渠头']","200['黄渠头村', '黄渠头村']",0,8,1
3,0,5,易道郡玫瑰公馆二期,https://xa.lianjia.com/zufang/XA1658044309993160704.html,22,1,5,0,0,0,0,1,0,0,0,0,0,1200,108.877585,34.226692,54.55,nan,230['南窑头'],0,3,0
5,0,5,融侨馨苑,https://xa.lianjia.com/zufang/XA1658049362376261632.html,18,2,5,2,0,0,0,1,1,0,0,0,1,980,108.915132,34.206834,54.44,479['电子城'],342['丈八东路子午大道口'],1,5,0
5,0,5,太白里小区,https://xa.lianjia.com/zufang/XA1658056291685236736.html,18,2,5,2,0,0,0,1,1,0,0,0,1,900,108.907838,34.213803,50,939['木塔寺'],100['白沙路公交调度站'],1,5,1
4,0,5,太白里小区,https://xa.lianjia.com/zufang/XA1658083037411278848.html,28,2,5,2,0,0,0,1,0,0,0,0,0,900,108.907838,34.213803,32.14,939['木塔寺'],100['白沙路公交调度站'],1,5,1
4,0,5,太白里小区,https://xa.lianjia.com/zufang/XA1658086185840410624.html,26,2,5,2,0,0,0,1,0,0,0,0,0,850,108.907838,34.213803,32.69,939['木塔寺'],100['白沙路公交调度站'],1,5,1
4,0,5,风度天城,https://xa.lianjia.com/zufang/XA1658313257187803136.html,25,2,5,2,0,0,0,1,0,0,0,0,0,850,108.875211,34.244273,34,426['丈八北路'],340['丈八北路科技路口'],0,3,0
1,1,5,金地未来域,https://xa.lianjia.com/zufang/XA1658314120153268224.html,39.41,3,3,2,0,0,0,0,0,0,0,1,1,1850,108.898465,34.179866,46.94,nan,34['沈家桥二路西沣四路口'],1,6,0
5,0,5,旭景碧泽园,https://xa.lianjia.com/zufang/XA1658317318435897344.html,12,2,5,2,0,0,0,1,1,0,0,0,1,800,108.881112,34.25206,66.67,732['汉城南路'],247['丈八北路大寨路口'],4,4,2
5,0,5,海佳云顶,https://xa.lianjia.com/zufang/XA1658332086697721856.html,18,2,5,2,0,0,0,1,1,0,0,0,1,750,108.907824,34.247421,41.67,512['丰庆公园'],272['南二环桃园路口'],4,3,0
4,0,3,天朗大兴郡蔚蓝悦城,https://xa.lianjia.com/zufang/XA1658349060395892736.html,20,2,5,2,0,0,0,1,1,0,0,0,0,786,108.908312,34.295568,39.3,398['小白杨'],111['水木白杨'],3,2,0
1,1,1,新兴骏景园,https://xa.lianjia.com/zufang/XA1658367311154774016.html,60,3,0,1,0,0,0,0,0,0,0,0,0,2475,109.004785,34.288829,41.25,626['胡家庙'],121['新兴骏景园北门'],1,0,0
1,1,1,新兴骏景园,https://xa.lianjia.com/zufang/XA1658687252512899072.html,45,3,5,1,0,0,0,0,0,0,0,0,0,2475,109.004785,34.288829,55,626['胡家庙'],121['新兴骏景园北门'],1,0,0
4,0,1,西玛大厦,https://xa.lianjia.com/zufang/XA1658689351636221952.html,30,3,5,1,0,0,0,1,1,1,0,0,0,874,109.002707,34.286424,29.13,315['胡家庙'],54['新兴骏景园'],2,6,4
4,0,5,万科城市之光北区,https://xa.lianjia.com/zufang/XA1658763690133946368.html,20,2,1,0,0,0,0,1,1,0,0,0,0,900,108.983682,34.186378,45,200['金滹沱'],200['金泘沱二路东口'],2,0,0
4,0,5,水电十五局家属院,https://xa.lianjia.com/zufang/XA1659166494958813184.html,25,2,5,1,0,0,0,1,0,0,0,0,0,750,108.916759,34.233452,30,623['太白南路'],150['徐家庄'],6,17,1
2,1,4,雅荷南李鑫苑,https://xa.lianjia.com/zufang/XA1659265377164591104.html,76,2,5,1,0,0,0,0,0,0,0,0,1,3045,108.950483,34.340539,40.07,575['凤城五路'],362['张家堡'],2,6,6
5,0,4,绿地峰辉,https://xa.lianjia.com/zufang/XA1659383149605421056.html,20,1,5,1,0,0,0,1,1,0,0,0,0,950,109.001087,34.328241,47.5,1000['堡子村'],"200['泘沱村', '祥和居小区北门', '祥和居小区北门']",1,5,1
5,0,5,亚美大厦,https://xa.lianjia.com/zufang/XA1659427845962727424.html,20,3,5,2,0,0,0,1,1,0,0,0,1,550,108.907149,34.239314,27.5,443['科技路'],84['科技路高新二路口'],1,2,2
4,0,5,风度天城,https://xa.lianjia.com/zufang/XA1659438633775529984.html,20,2,5,2,0,0,0,1,1,0,0,0,1,750,108.875211,34.244273,37.5,426['丈八北路'],340['丈八北路科技路口'],0,3,0
5,0,5,金地湖城大境天境,https://xa.lianjia.com/zufang/XA1659761495111630848.html,20,1,5,2,0,0,0,1,1,0,0,0,1,1400,108.988321,34.200479,70,700['曲江池西'],200['曲江池南路竹里巷口'],0,8,0
4,0,5,海伦国际,https://xa.lianjia.com/zufang/XA1659763395030679552.html,25,1,5,2,0,0,0,1,1,0,0,0,1,950,109.009457,34.236703,38,"900['青龙寺', '青龙寺']","200['新安路延兴门一路口', '新安路延兴门一路口']",1,6,0
5,0,5,华府新桃园,https://xa.lianjia.com/zufang/XA1659768663374299136.html,18,3,5,2,0,0,0,1,1,0,0,0,1,800,108.95144,34.220635,44.44,260['纬一街'],277['八里村'],4,15,0
5,0,5,竹园阳光嘉苑,https://xa.lianjia.com/zufang/XA1659774912375554048.html,30,1,5,1,0,0,0,1,1,0,0,0,0,1350,108.89039,34.181667,45,nan,170['西沣路西沣四路口'],0,8,0
4,0,4,沁园花都,https://xa.lianjia.com/zufang/XA1659781416273051648.html,15,2,6,0,0,0,0,1,1,0,0,0,1,550,108.843295,34.300387,36.67,617['三桥'],440['三桥农贸市场'],0,2,1
5,0,5,西安市中心血站职工家属院,https://xa.lianjia.com/zufang/XA1659783327915180032.html,30,3,5,0,0,0,0,1,0,0,0,0,0,750,108.981778,34.231014,25,201['北池头'],76['北池头'],2,11,0
4,0,4,台北湾北区,https://xa.lianjia.com/zufang/XA1659790313419440128.html,16,3,5,1,0,0,0,1,1,0,0,0,0,736,108.938176,34.32068,46,394['明光路'],177['明光路凤城一路口'],0,6,1
4,0,1,紫昕花庭,https://xa.lianjia.com/zufang/XA1659895841768341504.html,38,3,5,2,0,0,0,1,0,0,0,0,0,1000,109.004066,34.287277,26.32,442['胡家庙'],206['新兴骏景园'],1,2,3
4,0,1,工商银行家属院（东新街80号）,https://xa.lianjia.com/zufang/XA1660519918820392960.html,25,3,5,1,0,0,0,1,1,0,0,0,1,850,108.974848,34.270512,34,717['大差市'],208['东新街'],4,9,3
5,0,7,盛世长安,https://xa.lianjia.com/zufang/XA1660542647309172736.html,19,2,3,1,0,0,0,1,1,0,0,0,0,1150,108.884674,34.174001,60.53,957['樱花广场'],225['西五桥新村'],0,5,0
5,0,5,南飞鸿十年城,https://xa.lianjia.com/zufang/XA1660861112880463872.html,20,1,5,2,0,0,0,1,1,0,0,0,1,600,108.851482,34.230877,30,nan,164['西三环科技二路口'],0,4,0
4,0,3,宫园壹号一期,https://xa.lianjia.com/zufang/XA1660865106994528256.html,20,3,5,1,0,0,0,0,0,0,0,0,0,850,108.954836,34.297748,42.5,200['龙首原'],"200['龙首村', '龙首村']",2,4,2
3,1,4,汇林华城B区,https://xa.lianjia.com/zufang/XA1660867000194301952.html,98,1,5,1,0,0,0,0,0,0,0,0,0,3400,108.9924,34.308874,34.69,1000['辛家庙'],200['太元路太和路口'],0,9,0
1,1,4,长乐东苑D区,https://xa.lianjia.com/zufang/XA1660867546733084672.html,50,2,5,0,0,0,0,0,0,0,0,0,0,1900,108.956489,34.373451,38,733['北苑'],131['长乐东苑D区(便民站)'],0,0,0
5,0,4,英皇之都,https://xa.lianjia.com/zufang/XA1660874490017480704.html,32,3,5,1,0,0,0,0,0,0,0,0,0,1100,108.951755,34.363414,34.38,551['北苑'],130['凤城北路中段'],1,4,0
3,0,4,双威理想城,https://xa.lianjia.com/zufang/XA1660879342768488448.html,15,1,5,1,0,0,0,1,1,0,0,0,0,800,108.953237,34.341825,53.33,608['行政中心'],85['张家堡'],1,2,8
1,1,4,华岭中央公园公寓,https://xa.lianjia.com/zufang/XA1660881794561474560.html,50,2,5,0,0,0,0,0,0,0,0,0,0,1800,108.977264,34.350158,36,1000['常青路'],400['徐家堡北街'],0,4,0
2,1,4,添锦明居,https://xa.lianjia.com/zufang/XA1660885856619069440.html,95,2,9,2,0,0,0,0,0,0,0,0,1,3400,108.957297,34.313509,35.79,500['大明宫西'],"100['西安市公共交通总公司第六分公司家属院-31号楼', '西安公交总公司第六公司家属院-30栋']",2,2,0
